"Date","Open","High","Low","Close","Volume"
"22.04.2005","4210.18","4235.4","4208.75","4223.04","0"
"25.04.2005","4214.97","4249.86","4204.93","4246.96","0"
"26.04.2005","4247.05","4247.47","4209.95","4233.76","0"
"27.04.2005","4219.65","4219.65","4157.51","4189.02","0"
"28.04.2005","4204.72","4215.35","4159.87","4178.1","0"
"29.04.2005","4163.23","4208.32","4159.66","4184.84","0"
"02.05.2005","4208.63","4235.64","4205.05","4224.02","0"
"03.05.2005","4229.99","4245.67","4218.06","4245.54","0"
"04.05.2005","4249.19","4264.8","4225.21","4264.35","0"
"05.05.2005","4271.03","4306.15","4271.03","4299.51","0"
"06.05.2005","4297.14","4314.98","4276.16","4311.06","0"
"09.05.2005","4305.69","4306.32","4277.64","4292.41","0"
"10.05.2005","4299.64","4306.18","4245.26","4251.13","0"
"11.05.2005","4246.88","4273.28","4232.4","4244.16","0"
"12.05.2005","4265.22","4280.69","4255.38","4267.05","0"
"13.05.2005","4255.62","4275.81","4241.67","4275.7","0"
"16.05.2005","4266.82","4273.88","4251.99","4262.18","0"
"17.05.2005","4274.29","4276.93","4232.67","4251.77","0"
"18.05.2005","4273.99","4326.21","4268.63","4324.6","0"
"19.05.2005","4338.17","4364.41","4337.53","4360.42","0"
"20.05.2005","4358.66","4379.57","4351.33","4360.68","0"
"23.05.2005","4383.02","4410.73","4374.49","4406.95","0"
"24.05.2005","4412.42","4413.59","4382.91","4396.64","0"
"25.05.2005","4393.43","4404.56","4377.32","4389.54","0"
"26.05.2005","4391.58","4442.94","4389.29","4436.6","0"
"27.05.2005","4442.66","4453.01","4431.59","4444.71","0"
"30.05.2005","4445.21","4482.02","4440.36","4480.43","0"
"31.05.2005","4480.0","4480.68","4459.2","4460.63","0"
"01.06.2005","4467.32","4530.07","4467.04","4527.17","0"
"02.06.2005","4521.71","4542.83","4515.04","4532.17","0"
"03.06.2005","4544.73","4551.89","4501.17","4510.39","0"
"06.06.2005","4514.59","4521.89","4490.12","4497.26","0"
"07.06.2005","4507.61","4570.43","4507.61","4566.01","0"
"08.06.2005","4552.09","4567.13","4543.75","4557.29","0"
"09.06.2005","4550.92","4568.2","4535.51","4562.75","0"
"10.06.2005","4580.91","4601.05","4571.32","4586.1","0"
"13.06.2005","4597.33","4604.25","4567.09","4599.21","0"
"14.06.2005","4593.81","4598.81","4579.32","4591.69","0"
"15.06.2005","4601.47","4608.29","4537.91","4548.42","0"
"16.06.2005","4563.75","4585.79","4554.42","4579.87","0"
"17.06.2005","4588.2","4623.58","4585.03","4604.57","0"
"20.06.2005","4601.99","4603.1","4560.49","4586.86","0"
"21.06.2005","4600.15","4615.87","4594.98","4608.11","0"
"22.06.2005","4610.41","4635.71","4599.17","4619.6","0"
"23.06.2005","4624.79","4637.34","4604.19","4627.48","0"
"24.06.2005","4602.35","4602.35","4561.37","4566.48","0"
"27.06.2005","4547.27","4547.27","4517.44","4523.82","0"
"28.06.2005","4530.79","4557.46","4528.42","4557.46","0"
"29.06.2005","4569.29","4597.16","4560.08","4583.63","0"
"30.06.2005","4577.56","4607.21","4576.03","4586.28","0"
"01.07.2005","4584.44","4623.8","4579.51","4617.07","0"
"04.07.2005","4620.86","4627.35","4610.31","4623.41","0"
"05.07.2005","4621.42","4624.08","4578.08","4603.65","0"
"06.07.2005","4607.57","4636.96","4607.57","4615.49","0"
"07.07.2005","4595.23","4595.23","4444.94","4530.18","0"
"08.07.2005","4560.43","4597.97","4559.57","4597.97","0"
"11.07.2005","4616.36","4663.38","4616.36","4663.38","0"
"12.07.2005","4661.77","4666.08","4637.62","4653.03","0"
"13.07.2005","4656.91","4682.82","4655.92","4679.89","0"
"14.07.2005","4686.8","4715.47","4686.8","4699.27","0"
"15.07.2005","4702.0","4723.65","4691.2","4712.9","0"
"18.07.2005","4717.59","4732.7","4705.29","4719.57","0"
"19.07.2005","4725.72","4770.54","4719.29","4770.54","0"
"20.07.2005","4759.51","4785.92","4757.56","4784.5","0"
"21.07.2005","4803.77","4865.72","4803.29","4829.87","0"
"22.07.2005","4826.15","4852.36","4815.41","4836.9","0"
"25.07.2005","4843.69","4853.03","4819.42","4842.7","0"
"26.07.2005","4835.79","4858.24","4827.89","4843.49","0"
"27.07.2005","4844.06","4858.64","4839.77","4855.35","0"
"28.07.2005","4870.07","4900.29","4859.94","4892.5","0"
"29.07.2005","4896.46","4913.02","4874.78","4886.5","0"
"01.08.2005","4882.39","4912.39","4878.17","4890.85","0"
"02.08.2005","4894.46","4933.4","4894.22","4932.87","0"
"03.08.2005","4930.41","4934.94","4901.51","4923.12","0"
"04.08.2005","4922.59","4930.4","4870.43","4874.06","0"
"05.08.2005","4856.63","4868.2","4827.18","4827.18","0"
"08.08.2005","4837.05","4862.27","4827.3","4837.86","0"
"09.08.2005","4835.83","4909.48","4835.35","4909.48","0"
"10.08.2005","4920.77","4990.57","4920.77","4990.57","0"
"11.08.2005","4966.64","4981.11","4938.15","4953.93","0"
"12.08.2005","4969.24","4972.73","4929.78","4937.33","0"
"15.08.2005","4935.22","4951.33","4916.09","4922.34","0"
"16.08.2005","4939.73","4953.46","4875.92","4883.81","0"
"17.08.2005","4872.33","4881.3","4841.34","4871.46","0"
"18.08.2005","4876.6","4884.14","4834.16","4851.27","0"
"19.08.2005","4854.89","4930.83","4851.88","4929.91","0"
"22.08.2005","4933.74","4954.41","4929.19","4941.69","0"
"23.08.2005","4925.36","4931.74","4897.14","4917.74","0"
"24.08.2005","4907.16","4920.85","4874.52","4915.95","0"
"25.08.2005","4886.35","4886.35","4847.9","4856.01","0"
"26.08.2005","4860.21","4878.92","4783.8","4783.8","0"
"29.08.2005","4756.68","4815.98","4726.33","4812.24","0"
"30.08.2005","4828.07","4837.23","4784.57","4791.72","0"
"31.08.2005","4795.3","4834.9","4791.47","4829.69","0"
"01.09.2005","4846.66","4874.89","4816.67","4842.94","0"
"02.09.2005","4841.38","4861.93","4819.1","4837.81","0"
"05.09.2005","4853.6","4909.89","4850.53","4909.89","0"
"06.09.2005","4903.39","4969.42","4901.9","4968.28","0"
"07.09.2005","4977.92","5004.23","4967.68","4988.14","0"
"08.09.2005","4990.06","4999.42","4967.96","4992.75","0"
"09.09.2005","4999.11","5020.47","4971.24","5005.93","0"
"12.09.2005","5028.49","5035.39","4979.85","4989.98","0"
"13.09.2005","4989.72","4993.3","4899.32","4901.88","0"
"14.09.2005","4906.91","4934.61","4888.03","4911.17","0"
"15.09.2005","4903.85","4925.21","4888.79","4905.98","0"
"16.09.2005","4913.74","5001.79","4911.74","4986.5","0"
"19.09.2005","4928.14","4948.9","4872.64","4926.13","0"
"20.09.2005","4934.03","4967.31","4927.98","4962.86","0"
"21.09.2005","4933.56","4933.56","4870.7","4875.22","0"
"22.09.2005","4857.51","4872.53","4827.86","4849.01","0"
"23.09.2005","4867.04","4887.46","4855.58","4882.58","0"
"26.09.2005","4938.18","5000.17","4938.18","4998.16","0"
"27.09.2005","4979.84","4992.63","4957.29","4965.88","0"
"28.09.2005","4983.64","5052.35","4983.64","5048.74","0"
"29.09.2005","5050.87","5059.86","5003.98","5021.17","0"
"30.09.2005","5055.86","5061.84","5021.14","5044.12","0"
"03.10.2005","5060.99","5083.56","5050.22","5082.07","0"
"04.10.2005","5084.7","5138.02","5064.8","5138.02","0"
"05.10.2005","5111.66","5111.66","5067.21","5069.42","0"
"06.10.2005","5037.5","5037.5","4980.62","5017.27","0"
"07.10.2005","5004.13","5032.66","4984.45","5007.77","0"
"10.10.2005","5027.28","5057.13","5006.57","5022.79","0"
"11.10.2005","5020.3","5065.17","5020.3","5032.46","0"
"12.10.2005","5005.25","5017.87","4955.82","4981.77","0"
"13.10.2005","4977.74","4993.58","4929.11","4950.07","0"
"14.10.2005","4954.37","4988.5","4933.16","4975.56","0"
"17.10.2005","4987.66","4999.0","4965.63","4978.83","0"
"18.10.2005","4982.3","4993.19","4943.19","4947.18","0"
"19.10.2005","4902.22","4902.22","4825.96","4845.98","0"
"20.10.2005","4903.98","4931.95","4852.56","4864.25","0"
"21.10.2005","4846.8","4870.81","4831.75","4838.4","0"
"24.10.2005","4838.25","4905.46","4836.41","4901.79","0"
"25.10.2005","4918.04","4930.89","4871.89","4872.97","0"
"26.10.2005","4877.03","4914.94","4866.57","4900.79","0"
"27.10.2005","4878.35","4878.35","4793.1","4806.05","0"
"28.10.2005","4802.66","4835.49","4762.75","4825.64","0"
"31.10.2005","4854.59","4930.92","4854.59","4929.07","0"
"01.11.2005","4922.91","4938.39","4907.69","4922.55","0"
"02.11.2005","4921.11","4954.83","4891.62","4954.83","0"
"03.11.2005","4973.04","5013.75","4966.33","5011.0","0"
"04.11.2005","5004.28","5013.95","4976.29","4995.24","0"
"07.11.2005","4994.54","5033.99","4983.75","5024.2","0"
"08.11.2005","5033.43","5047.51","4993.67","5008.83","0"
"09.11.2005","5018.25","5031.87","4999.12","5011.38","0"
"10.11.2005","5024.06","5047.84","5003.11","5015.55","0"
"11.11.2005","5046.23","5092.8","5046.23","5090.75","0"
"14.11.2005","5083.27","5106.98","5075.63","5092.43","0"
"15.11.2005","5082.38","5115.65","5074.48","5110.61","0"
"16.11.2005","5108.06","5114.66","5063.86","5081.46","0"
"17.11.2005","5097.67","5130.21","5089.67","5099.72","0"
"18.11.2005","5129.12","5162.51","5108.93","5123.5","0"
"21.11.2005","5140.35","5179.55","5127.07","5170.61","0"
"22.11.2005","5178.96","5182.73","5161.35","5174.72","0"
"23.11.2005","5194.55","5203.38","5172.79","5196.08","0"
"24.11.2005","5193.15","5204.14","5171.56","5187.98","0"
"25.11.2005","5186.91","5194.31","5178.65","5194.27","0"
"28.11.2005","5218.28","5241.0","5167.91","5176.59","0"
"29.11.2005","5167.37","5218.43","5155.34","5199.48","0"
"30.11.2005","5183.78","5209.56","5166.39","5193.4","0"
"01.12.2005","5210.54","5266.62","5208.49","5266.55","0"
"02.12.2005","5292.2","5307.99","5275.3","5307.99","0"
"05.12.2005","5303.92","5306.09","5251.86","5266.86","0"
"06.12.2005","5271.35","5309.93","5267.71","5300.85","0"
"07.12.2005","5292.5","5308.79","5248.73","5266.75","0"
"08.12.2005","5230.83","5286.75","5222.24","5286.75","0"
"09.12.2005","5268.28","5294.38","5262.04","5282.13","0"
"12.12.2005","5316.46","5331.06","5290.91","5301.21","0"
"13.12.2005","5305.66","5313.2","5285.67","5310.28","0"
"14.12.2005","5315.16","5321.11","5274.97","5286.76","0"
"15.12.2005","5294.86","5304.57","5279.33","5295.82","0"
"16.12.2005","5303.32","5356.67","5302.68","5353.66","0"
"19.12.2005","5342.93","5357.67","5336.27","5350.18","0"
"20.12.2005","5331.82","5365.6","5322.83","5356.6","0"
"21.12.2005","5367.81","5400.33","5367.68","5397.23","0"
"22.12.2005","5390.01","5403.13","5387.46","5398.28","0"
"23.12.2005","5410.09","5425.62","5405.92","5419.05","0"
"27.12.2005","5422.07","5454.51","5419.55","5444.84","0"
"28.12.2005","5437.28","5460.39","5432.3","5447.15","0"
"29.12.2005","5464.0","5469.96","5447.13","5458.58","0"
"30.12.2005","5446.79","5446.79","5385.07","5408.26","0"
"02.01.2006","5410.24","5451.57","5409.28","5449.98","0"
"03.01.2006","5451.34","5496.46","5440.74","5460.68","0"
"04.01.2006","5494.46","5523.67","5477.6","5523.62","0"
"05.01.2006","5521.86","5526.41","5502.25","5516.53","0"
"06.01.2006","5521.52","5537.58","5507.92","5536.32","0"
"09.01.2006","5543.34","5553.55","5532.84","5537.11","0"
"10.01.2006","5528.06","5528.28","5482.18","5494.71","0"
"11.01.2006","5524.2","5537.48","5515.67","5532.89","0"
"12.01.2006","5533.25","5553.48","5516.24","5542.13","0"
"13.01.2006","5531.73","5531.73","5463.78","5483.09","0"
"16.01.2006","5464.98","5515.26","5462.54","5514.64","0"
"17.01.2006","5481.86","5481.86","5448.87","5460.16","0"
"18.01.2006","5419.18","5426.82","5363.64","5395.61","0"
"19.01.2006","5411.34","5438.91","5410.29","5430.84","0"
"20.01.2006","5433.69","5447.37","5344.52","5349.02","0"
"23.01.2006","5311.9","5350.24","5290.49","5348.72","0"
"24.01.2006","5350.77","5369.58","5321.27","5334.3","0"
"25.01.2006","5346.36","5430.09","5339.01","5427.09","0"
"26.01.2006","5433.05","5549.08","5422.26","5548.91","0"
"27.01.2006","5586.48","5650.95","5585.37","5647.42","0"
"30.01.2006","5636.24","5670.39","5619.07","5660.03","0"
"31.01.2006","5667.7","5697.01","5635.81","5674.15","0"
"01.02.2006","5662.05","5733.56","5643.4","5726.53","0"
"02.02.2006","5738.5","5760.63","5644.11","5649.6","0"
"03.02.2006","5662.69","5686.44","5614.29","5657.12","0"
"06.02.2006","5667.18","5702.76","5649.28","5666.78","0"
"07.02.2006","5680.01","5699.35","5630.11","5672.92","0"
"08.02.2006","5627.75","5675.56","5598.05","5666.41","0"
"09.02.2006","5694.46","5743.68","5694.46","5743.68","0"
"10.02.2006","5730.09","5745.49","5696.02","5701.47","0"
"13.02.2006","5699.44","5756.33","5683.88","5756.33","0"
"14.02.2006","5759.66","5786.69","5717.44","5763.4","0"
"15.02.2006","5766.6","5790.27","5744.96","5764.37","0"
"16.02.2006","5786.16","5796.79","5757.25","5789.25","0"
"17.02.2006","5784.64","5812.69","5773.52","5795.48","0"
"20.02.2006","5795.68","5802.72","5766.99","5793.95","0"
"21.02.2006","5798.89","5850.47","5780.99","5801.04","0"
"22.02.2006","5793.46","5862.06","5783.35","5862.06","0"
"23.02.2006","5868.12","5884.22","5820.35","5857.88","0"
"24.02.2006","5856.73","5873.1","5840.6","5870.79","0"
"27.02.2006","5888.81","5915.93","5871.75","5915.15","0"
"28.02.2006","5908.58","5916.8","5791.9","5796.04","0"
"01.03.2006","5806.96","5867.59","5796.41","5866.61","0"
"02.03.2006","5862.36","5885.73","5749.06","5783.49","0"
"03.03.2006","5771.33","5811.48","5691.21","5721.46","0"
"06.03.2006","5742.07","5768.98","5726.59","5754.06","0"
"07.03.2006","5732.54","5750.85","5698.06","5739.28","0"
"08.03.2006","5745.38","5763.27","5664.19","5673.36","0"
"09.03.2006","5711.02","5741.83","5693.3","5732.22","0"
"10.03.2006","5715.3","5804.95","5708.79","5804.92","0"
"13.03.2006","5820.74","5859.92","5807.61","5855.16","0"
"14.03.2006","5841.43","5870.88","5823.63","5870.88","0"
"15.03.2006","5885.5","5905.83","5869.51","5898.48","0"
"16.03.2006","5906.3","5909.5","5867.37","5897.79","0"
"17.03.2006","5906.36","5947.43","5862.04","5882.38","0"
"20.03.2006","5895.78","5932.46","5884.33","5902.79","0"
"21.03.2006","5900.84","5911.86","5847.9","5911.86","0"
"22.03.2006","5883.09","5949.15","5859.52","5932.31","0"
"23.03.2006","5941.78","5960.02","5922.03","5947.11","0"
"24.03.2006","5956.35","5977.06","5941.24","5973.14","0"
"27.03.2006","5972.15","5976.63","5910.89","5912.26","0"
"28.03.2006","5914.65","5940.59","5863.07","5890.63","0"
"29.03.2006","5893.27","5921.12","5868.21","5914.78","0"
"30.03.2006","5943.47","5993.45","5936.31","5984.19","0"
"31.03.2006","5972.03","5993.9","5942.88","5970.08","0"
"03.04.2006","5989.08","6028.14","5978.46","6024.05","0"
"04.04.2006","6015.37","6024.66","5992.89","6013.85","0"
"05.04.2006","6013.89","6035.67","5995.77","6029.2","0"
"06.04.2006","6033.69","6047.98","6008.56","6031.39","0"
"07.04.2006","6028.33","6045.25","5947.56","5952.92","0"
"10.04.2006","5951.08","6004.71","5943.12","6003.4","0"
"11.04.2006","6000.11","6000.76","5895.04","5908.47","0"
"12.04.2006","5907.91","5917.28","5860.5","5901.25","0"
"13.04.2006","5909.82","5925.4","5873.58","5918.57","0"
"18.04.2006","5915.11","5917.84","5866.85","5902.58","0"
"19.04.2006","5935.41","5996.6","5935.41","5993.76","0"
"20.04.2006","6000.32","6089.3","5996.5","6063.28","0"
"21.04.2006","6070.86","6108.69","6069.38","6094.75","0"
"24.04.2006","6058.75","6094.83","6034.86","6079.09","0"
"25.04.2006","6084.8","6111.3","6051.61","6078.8","0"
"26.04.2006","6089.82","6121.95","6081.95","6107.12","0"
"27.04.2006","6104.28","6113.08","6021.27","6067.74","0"
"28.04.2006","6061.5","6061.5","6003.91","6009.89","0"
"02.05.2006","6014.38","6056.27","6006.87","6051.29","0"
"03.05.2006","6054.64","6079.8","5962.86","5968.96","0"
"04.05.2006","5980.49","6040.7","5968.68","6039.32","0"
"05.05.2006","6049.25","6113.29","6045.83","6113.29","0"
"08.05.2006","6126.96","6153.47","6118.98","6127.98","0"
"09.05.2006","6128.01","6142.02","6100.04","6140.72","0"
"10.05.2006","6119.11","6157.96","6110.45","6118.38","0"
"11.05.2006","6122.01","6162.37","6047.43","6054.72","0"
"12.05.2006","6028.39","6043.65","5915.74","5916.28","0"
"15.05.2006","5893.0","5902.44","5785.14","5857.03","0"
"16.05.2006","5860.6","5898.33","5807.84","5851.92","0"
"17.05.2006","5873.72","5897.77","5652.72","5652.72","0"
"18.05.2006","5672.36","5714.63","5587.92","5666.07","0"
"19.05.2006","5656.41","5706.19","5635.69","5672.28","0"
"22.05.2006","5653.85","5653.85","5513.43","5546.24","0"
"23.05.2006","5556.82","5703.34","5556.82","5678.49","0"
"24.05.2006","5637.34","5653.99","5552.02","5587.23","0"
"25.05.2006","5601.32","5706.06","5568.83","5706.06","0"
"26.05.2006","5728.99","5788.47","5720.5","5788.36","0"
"29.05.2006","5782.49","5784.29","5748.2","5755.02","0"
"30.05.2006","5749.16","5758.82","5593.89","5622.43","0"
"31.05.2006","5582.63","5704.11","5533.12","5692.86","0"
"01.06.2006","5677.53","5713.53","5603.1","5707.59","0"
"02.06.2006","5733.42","5778.78","5676.04","5687.04","0"
"05.06.2006","5685.56","5691.69","5590.22","5621.19","0"
"06.06.2006","5563.13","5590.83","5477.75","5502.81","0"
"07.06.2006","5510.29","5572.09","5471.76","5543.93","0"
"08.06.2006","5478.71","5478.71","5383.28","5383.28","0"
"09.06.2006","5434.8","5485.57","5434.8","5464.08","0"
"12.06.2006","5458.38","5470.23","5375.99","5395.55","0"
"13.06.2006","5337.68","5337.68","5262.21","5292.14","0"
"14.06.2006","5298.62","5332.08","5243.71","5305.99","0"
"15.06.2006","5330.48","5438.33","5330.48","5422.22","0"
"16.06.2006","5454.34","5507.6","5367.14","5376.01","0"
"19.06.2006","5388.83","5483.88","5388.83","5439.23","0"
"20.06.2006","5408.25","5493.61","5382.58","5493.61","0"
"21.06.2006","5499.05","5510.15","5414.62","5503.41","0"
"22.06.2006","5548.38","5580.82","5499.36","5533.42","0"
"23.06.2006","5536.43","5559.87","5499.55","5529.74","0"
"26.06.2006","5542.74","5564.64","5500.94","5514.63","0"
"27.06.2006","5537.77","5552.95","5447.02","5459.15","0"
"28.06.2006","5442.17","5490.19","5420.08","5456.87","0"
"29.06.2006","5480.37","5592.53","5479.96","5581.67","0"
"30.06.2006","5617.71","5698.21","5617.71","5683.31","0"
"03.07.2006","5688.0","5712.69","5675.5","5712.69","0"
"04.07.2006","5714.6","5729.59","5689.01","5729.01","0"
"05.07.2006","5700.29","5705.58","5608.95","5625.63","0"
"06.07.2006","5635.27","5702.65","5635.27","5695.47","0"
"07.07.2006","5680.17","5717.9","5628.19","5681.85","0"
"10.07.2006","5678.11","5711.04","5633.47","5706.32","0"
"11.07.2006","5678.55","5684.4","5593.8","5616.04","0"
"12.07.2006","5641.01","5700.01","5620.49","5637.82","0"
"13.07.2006","5609.13","5609.13","5505.36","5527.29","0"
"14.07.2006","5502.35","5504.07","5422.22","5422.22","0"
"17.07.2006","5437.08","5451.25","5365.06","5416.96","0"
"18.07.2006","5402.68","5445.07","5373.44","5396.85","0"
"19.07.2006","5415.05","5543.38","5405.44","5539.29","0"
"20.07.2006","5559.67","5587.28","5535.06","5545.82","0"
"21.07.2006","5537.16","5539.72","5423.63","5451.01","0"
"24.07.2006","5460.12","5582.06","5460.12","5578.05","0"
"25.07.2006","5587.04","5601.62","5542.38","5565.76","0"
"26.07.2006","5573.62","5596.19","5555.45","5583.1","0"
"27.07.2006","5615.08","5667.55","5597.35","5659.07","0"
"28.07.2006","5640.92","5708.33","5620.91","5705.42","0"
"31.07.2006","5704.56","5708.37","5672.77","5681.97","0"
"01.08.2006","5678.01","5693.49","5583.96","5596.74","0"
"02.08.2006","5622.74","5684.49","5620.79","5680.82","0"
"03.08.2006","5688.29","5696.7","5591.19","5640.03","0"
"04.08.2006","5656.38","5741.8","5654.32","5723.03","0"
"07.08.2006","5685.46","5687.8","5614.3","5626.67","0"
"08.08.2006","5658.36","5678.73","5630.06","5651.92","0"
"09.08.2006","5663.69","5709.1","5612.95","5702.81","0"
"10.08.2006","5662.73","5662.73","5557.59","5630.96","0"
"11.08.2006","5648.83","5673.2","5602.3","5628.37","0"
"14.08.2006","5661.07","5701.59","5659.71","5692.0","0"
"15.08.2006","5677.37","5793.05","5664.89","5776.8","0"
"16.08.2006","5778.71","5826.41","5764.8","5812.94","0"
"17.08.2006","5819.51","5835.35","5803.34","5833.51","0"
"18.08.2006","5828.35","5849.37","5804.24","5817.02","0"
"21.08.2006","5804.66","5817.09","5771.93","5794.83","0"
"22.08.2006","5816.21","5831.86","5755.89","5818.41","0"
"23.08.2006","5819.29","5819.29","5759.55","5775.54","0"
"24.08.2006","5773.46","5847.11","5744.11","5814.08","0"
"25.08.2006","5814.34","5834.07","5783.89","5811.47","0"
"28.08.2006","5808.37","5862.33","5767.83","5854.99","0"
"29.08.2006","5854.5","5880.48","5837.38","5847.02","0"
"30.08.2006","5863.31","5884.51","5852.19","5867.53","0"
"31.08.2006","5880.58","5886.78","5841.0","5859.57","0"
"01.09.2006","5861.25","5907.16","5856.49","5876.54","0"
"04.09.2006","5890.01","5917.24","5890.01","5909.72","0"
"05.09.2006","5904.42","5907.49","5857.38","5884.07","0"
"06.09.2006","5883.44","5883.89","5799.69","5813.06","0"
"07.09.2006","5792.64","5792.64","5753.67","5773.72","0"
"08.09.2006","5782.63","5811.59","5773.54","5795.26","0"
"11.09.2006","5774.31","5800.71","5737.2","5798.46","0"
"12.09.2006","5803.8","5878.83","5775.03","5873.85","0"
"13.09.2006","5888.47","5906.98","5874.45","5906.12","0"
"14.09.2006","5913.47","5935.04","5888.74","5907.37","0"
"15.09.2006","5911.89","5953.72","5907.46","5937.87","0"
"18.09.2006","5932.51","5950.36","5896.65","5926.33","0"
"19.09.2006","5918.97","5930.14","5869.57","5873.46","0"
"20.09.2006","5877.08","5962.14","5872.31","5954.38","0"
"21.09.2006","5949.06","5979.87","5936.0","5962.03","0"
"22.09.2006","5930.11","5930.3","5857.89","5883.32","0"
"25.09.2006","5898.9","5935.02","5864.99","5901.66","0"
"26.09.2006","5936.45","5977.92","5926.55","5960.63","0"
"27.09.2006","5981.19","6003.51","5956.03","5989.71","0"
"28.09.2006","5984.62","6002.94","5973.5","5989.16","0"
"29.09.2006","5998.4","6031.55","5992.42","6004.33","0"
"02.10.2006","6019.34","6031.86","5964.74","5999.46","0"
"03.10.2006","5986.74","5992.22","5944.57","5992.22","0"
"04.10.2006","5996.24","6050.28","5995.41","6046.37","0"
"05.10.2006","6065.46","6097.87","6065.46","6075.28","0"
"06.10.2006","6066.69","6088.44","6052.99","6085.82","0"
"09.10.2006","6064.88","6084.55","6054.67","6084.4","0"
"10.10.2006","6094.2","6127.28","6088.05","6117.71","0"
"11.10.2006","6111.02","6128.2","6080.14","6119.45","0"
"12.10.2006","6112.51","6164.41","6112.51","6160.28","0"
"13.10.2006","6169.81","6188.69","6152.36","6173.68","0"
"16.10.2006","6178.36","6189.82","6162.77","6186.54","0"
"17.10.2006","6170.02","6170.02","6106.19","6115.1","0"
"18.10.2006","6133.78","6210.35","6133.78","6182.78","0"
"19.10.2006","6168.0","6203.9","6148.31","6177.42","0"
"20.10.2006","6189.7","6218.57","6176.9","6202.82","0"
"23.10.2006","6216.46","6248.8","6185.51","6242.91","0"
"24.10.2006","6236.95","6251.95","6226.93","6247.52","0"
"25.10.2006","6243.47","6276.74","6234.06","6264.92","0"
"26.10.2006","6279.37","6304.78","6270.22","6284.19","0"
"27.10.2006","6288.56","6300.37","6231.33","6262.54","0"
"30.10.2006","6230.86","6263.35","6205.75","6258.19","107379000"
"31.10.2006","6243.63","6286.7","6237.55","6268.92","110899000"
"01.11.2006","6262.71","6311.93","6262.59","6291.9","0"
"02.11.2006","6272.97","6295.67","6201.0","6223.33","0"
"03.11.2006","6233.17","6279.46","6220.11","6241.15","126801000"
"06.11.2006","6249.92","6331.19","6249.92","6330.65","0"
"07.11.2006","6334.19","6363.15","6326.24","6361.96","0"
"08.11.2006","6340.91","6356.41","6317.87","6349.26","0"
"09.11.2006","6360.93","6366.65","6333.5","6358.68","0"
"10.11.2006","6349.7","6366.46","6311.53","6357.77","0"
"13.11.2006","6350.65","6403.72","6344.1","6393.73","0"
"14.11.2006","6394.27","6411.24","6365.43","6387.38","0"
"15.11.2006","6404.16","6434.0","6404.16","6430.89","0"
"16.11.2006","6429.5","6452.13","6415.43","6443.02","0"
"17.11.2006","6438.18","6451.69","6398.52","6412.36","0"
"20.11.2006","6394.08","6459.53","6368.07","6452.33","0"
"21.11.2006","6450.56","6476.71","6447.53","6460.39","0"
"22.11.2006","6475.3","6497.06","6453.49","6476.13","0"
"23.11.2006","6483.58","6494.7","6461.58","6475.25","0"
"24.11.2006","6464.85","6469.25","6367.2","6411.96","0"
"27.11.2006","6400.49","6419.97","6297.61","6298.17","0"
"28.11.2006","6289.71","6305.65","6247.99","6281.68","0"
"29.11.2006","6300.41","6365.83","6297.35","6363.8","0"
"30.11.2006","6365.73","6402.71","6304.62","6309.19","0"
"01.12.2006","6322.18","6360.67","6195.81","6241.13","0"
"04.12.2006","6258.91","6301.43","6230.3","6295.23","0"
"05.12.2006","6300.46","6381.37","6286.92","6372.8","0"
"06.12.2006","6368.3","6385.44","6341.72","6369.51","0"
"07.12.2006","6357.82","6440.56","6356.38","6413.03","0"
"08.12.2006","6396.09","6435.38","6352.35","6427.41","0"
"11.12.2006","6449.76","6476.34","6447.94","6469.42","0"
"12.12.2006","6466.58","6484.1","6457.37","6476.17","0"
"13.12.2006","6479.04","6521.02","6470.86","6520.77","0"
"14.12.2006","6530.81","6559.38","6523.47","6552.58","0"
"15.12.2006","6572.75","6605.15","6556.73","6588.83","0"
"18.12.2006","6588.25","6615.68","6585.79","6597.25","0"
"19.12.2006","6572.97","6577.35","6524.53","6553.51","0"
"20.12.2006","6578.97","6606.47","6578.97","6586.91","0"
"21.12.2006","6573.37","6595.43","6563.5","6573.96","0"
"22.12.2006","6571.98","6577.01","6493.99","6503.13","0"
"27.12.2006","6525.99","6611.7","6525.76","6608.86","0"
"28.12.2006","6615.81","6629.33","6600.89","6611.81","0"
"29.12.2006","6617.85","6627.36","6596.6","6596.92","0"
"02.01.2007","6614.73","6682.81","6614.73","6681.13","0"
"03.01.2007","6681.23","6704.04","6667.58","6691.32","0"
"04.01.2007","6662.24","6684.11","6634.74","6674.4","0"
"05.01.2007","6661.9","6665.51","6588.03","6593.09","0"
"08.01.2007","6603.55","6628.36","6579.9","6607.59","0"
"09.01.2007","6625.28","6665.91","6606.87","6614.37","0"
"10.01.2007","6578.76","6592.97","6531.25","6566.56","0"
"11.01.2007","6590.74","6695.74","6571.59","6687.3","0"
"12.01.2007","6690.43","6705.17","6659.95","6705.17","0"
"15.01.2007","6719.53","6746.3","6719.53","6731.74","0"
"16.01.2007","6735.83","6746.63","6705.21","6716.82","0"
"17.01.2007","6716.67","6732.31","6672.76","6701.7","0"
"18.01.2007","6721.09","6737.98","6661.05","6689.62","0"
"19.01.2007","6678.81","6754.55","6651.68","6747.17","0"
"22.01.2007","6753.73","6766.57","6682.49","6687.31","0"
